"release","date","author","status","maturity","version","first","distribution","abstract"
"Bundle-Locale-CLDR-World-0.40.0-TRIAL2","2024-01-02T12:25:49","JGNI","backpan","developer","v0.40.0","","Bundle-Locale-CLDR-World","Locale::CLDR - Data Package (  )"
"Tcl-1.28","2024-01-02T12:27:15","VKON","backpan","released","1.28","","Tcl","Tcl extension module for Perl"
"App-ansifold-1.25","2024-01-02T12:52:37","UTASHIRO","cpan","released","1.25","","App-ansifold","fold/colrm/cut command handling ANSI terminal sequences"
"Spreadsheet-ParseXLSX-0.28","2024-01-02T13:45:35","NUDDLEGG","cpan","released","0.28","","Spreadsheet-ParseXLSX","parse XLSX files"
"MooX-Role-Parameterized-0.500","2024-01-02T14:09:53","PACMAN","cpan","released","0.500","","MooX-Role-Parameterized","roles with composition parameters"
"Tcl-1.29","2024-01-02T14:18:57","VKON","backpan","released","1.29","","Tcl","Tcl extension module for Perl"
"DateTime-Format-RFC3339-v1.6.0","2024-01-02T14:30:40","IKEGAMI","latest","released","v1.6.0","","DateTime-Format-RFC3339","Parse and format RFC3339 datetime strings"
"Net-SSLeay-1.93_03","2024-01-02T14:34:40","RADIATOR","cpan","developer","1.93_03","","Net-SSLeay","Perl bindings for OpenSSL and LibreSSL"
"RT-Extension-ReplyWithMail-0.02","2024-01-02T14:41:09","AVERKIOS","latest","released","0.02","","RT-Extension-ReplyWithMail","RT-Extension-ReplyWithMail Extension"
"RT-Extension-CopySubjectButton-0.05","2024-01-02T14:42:35","AVERKIOS","latest","released","0.05","","RT-Extension-CopySubjectButton","RT-Extension-CopySubjectButton Extension"
"MIME-tools-5.511","2024-01-02T15:38:07","DSKOLL","cpan","released","5.503","","MIME-tools","Tools to manipulate MIME messages"
"Tcl-1.30","2024-01-02T16:00:50","VKON","cpan","released","1.30","","Tcl","Tcl extension module for Perl"
"Spreadsheet-ParseXLSX-0.29","2024-01-02T17:49:11","NUDDLEGG","latest","released","0.29","","Spreadsheet-ParseXLSX","parse XLSX files"
"Spreadsheet-Read-0.89","2024-01-02T18:03:21","HMBRAND","latest","released","0.89","","Spreadsheet-Read","Meta-Wrapper for reading spreadsheet data"
"Term-TablePrint-0.162","2024-01-02T19:31:27","KUERBIS","latest","released","0.162","","Term-TablePrint","Print a table to the terminal and browse it interactively."
"Env-Assert-0.010","2024-01-02T19:34:13","MIKKOI","latest","released","0.010","","Env-Assert","Ensure that the environment variables match what you need, or abort."
"Web-ACL-0.0.1","2024-01-02T20:17:08","VVELOX","latest","released","v0.0.1","1","Web-ACL","A helper for creating basic apikey/slug/IP based ACLs."
"Tcl-Tk-Tkwidget-treectrl-2.4.2.5","2024-01-02T21:20:08","VKON","backpan","released","v2.4.2.5","1","Tcl-Tk-Tkwidget-treectrl",""
"SignalWire-ML-1.16","2024-01-02T21:21:34","BWEST","backpan","released","1.16","","SignalWire-ML","Light and fast SWML generator"
"POE-Future-0.05","2024-01-02T21:33:10","PEVANS","latest","released","0.05","","POE-Future","use Future with POE"
"Devel-MAT-Tool-Object-Pad-0.02","2024-01-02T22:53:48","PEVANS","latest","released","0.02","","Devel-MAT-Tool-Object-Pad","extend Devel::MAT to analyse Object::Pad-based programs"
"CatalystX-Action-Negotiate-0.05","2024-01-02T23:36:43","DORIAN","latest","released","0.05","","CatalystX-Action-Negotiate","Catalyst based application"
"UUID-0.32_01","2024-01-03T00:02:06","JRM","cpan","developer","0.32_01","","UUID","Universally Unique Identifier library for Perl"
"List-Util-Find-0.004","2024-01-03T00:06:04","PERLANCAR","cpan","released","0.004","","List-Util-Find","List utilities related to finding items"
"SPVM-0.989066","2024-01-03T00:57:48","KIMOTO","cpan","released","0.989066","","SPVM","SPVM Language"
"perlwhich-0.8","2024-01-03T04:29:55","MMCCLENN","backpan","released","0.8","1","perlwhich","locate a Perl module"
"Tcl-Tk-Tkwidget-treectrl-2.4.2.6","2024-01-03T06:46:55","VKON","latest","released","v2.4.2.6","1","Tcl-Tk-Tkwidget-treectrl",""
"Plack-Middleware-OpenTelemetry-0.240030","2024-01-03T07:57:27","ABH","latest","released","0.240030","","Plack-Middleware-OpenTelemetry","Plack middleware to setup OpenTelemetry tracing"
"Freecell-Deal-MS-0.4.1","2024-01-03T08:57:56","SHLOMIF","latest","released","0.4.1","","Freecell-Deal-MS","deal Windows FreeCell / FC Pro layouts"
"Future-Queue-0.52","2024-01-03T12:08:56","PEVANS","latest","released","0.52","","Future-Queue","a FIFO queue of values that uses Futures"
"Task-Graph-Reader-0.04","2024-01-03T12:24:15","SKIM","latest","released","0.04","","Task-Graph-Reader","Install the Graph::Reader modules."
"Tcl-1.31","2024-01-03T12:37:05","VKON","cpan","released","1.31","","Tcl","Tcl extension module for Perl"
"Locale-CLDR-v0.40.0-TRIAL3","2024-01-03T12:45:02","JGNI","backpan","developer","v0.40.0","","Locale-CLDR","A Module to create locale objects with localisation data from the CLDR"
"DB-Object-v1.1.0","2024-01-03T12:57:48","JDEGUEST","cpan","released","v1.1.0","","DB-Object","A SQL Database object abstraction class"
"App-DBBrowser-2.402","2024-01-03T14:04:31","KUERBIS","latest","released","2.402","","App-DBBrowser","Browse SQLite/MySQL/PostgreSQL databases and their tables interactively."
"Parse-RPN-2.87","2024-01-03T15:56:30","FDULAU","latest","released","2.87","","Parse-RPN","Parse::RPN Is a minimalist RPN parser/processor (a little like FORTH)"
"Automate-Animate-FFmpeg-0.07","2024-01-03T16:41:55","BLIAKO","cpan","released","0.07","","Automate-Animate-FFmpeg","Create animation from a sequence of images using FFmpeg"
"meta-0.003_001","2024-01-03T17:16:03","PEVANS","backpan","developer","0.003_001","","meta","meta-programming API"
"PHP-Functions-Password-1.14","2024-01-03T17:18:46","CMANLEY","cpan","released","1.14","","PHP-Functions-Password","This module provides ported PHP password functions."
"Syntax-Operator-Divides-0.06","2024-01-03T17:45:22","PEVANS","cpan","released","0.06","","Syntax-Operator-Divides","an infix operator for division test"
"Syntax-Operator-Equ-0.08","2024-01-03T17:45:33","PEVANS","cpan","released","0.08","","Syntax-Operator-Equ","equality operators that distinguish undef"
"Syntax-Operator-Identical-0.03","2024-01-03T17:45:44","PEVANS","cpan","released","0.03","","Syntax-Operator-Identical","almost certainly a terrible idea; don't use this"
"Syntax-Operator-In-0.08","2024-01-03T17:45:55","PEVANS","cpan","released","0.08","","Syntax-Operator-In","infix element-of-list meta-operator"
"Syntax-Operator-Zip-0.08","2024-01-03T17:46:07","PEVANS","cpan","released","0.08","","Syntax-Operator-Zip","infix operator to compose two lists together"
"Tickit-Widgets-0.40","2024-01-03T18:02:47","PEVANS","cpan","released","0.40","","Tickit-Widgets","a collection of Tickit::Widget implementations"
"MooX-Role-Parameterized-0.501","2024-01-03T18:12:44","PACMAN","latest","released","0.501","","MooX-Role-Parameterized","roles with composition parameters"
"CPAN-Audit-20240103.001","2024-01-03T18:24:18","BDFOY","cpan","released","20240103.001","","CPAN-Audit","Audit CPAN distributions for known vulnerabilities"
"Tangence-0.31","2024-01-03T18:28:43","PEVANS","cpan","released","0.31","","Tangence","attribute-oriented server/client object remoting framework"
"CGI-Info-0.79","2024-01-03T19:27:28","NHORNE","latest","released","0.79","","CGI-Info","Information about the CGI environment"
"XS-Parse-Keyword-FromPerl-0.08","2024-01-03T19:37:45","PEVANS","cpan","released","0.08","","XS-Parse-Keyword-FromPerl","drive XS::Parse::Keyword directly from Perl"
"App-perl-distrolint-0.05","2024-01-03T20:15:43","PEVANS","backpan","released","0.05","","App-perl-distrolint","Linting tests for perl distributions"
"Ryu-3.005","2024-01-03T20:22:38","TEAM","latest","released","3.005","","Ryu","stream and data flow handling for async code"
"Pod-Parser-1.67","2024-01-03T21:23:20","MAREKR","latest","released","1.67","","Pod-Parser","Modules for parsing/translating POD format documents"
"Tie-BoundedInteger-1.073","2024-01-03T21:24:46","BDFOY","latest","released","1.073","","Tie-BoundedInteger","Limit the magnitude of a number in a scalar"
"App-swaks-20240103.0","2024-01-03T21:36:49","JETM","cpan","released","20240103.0","","App-swaks","Swiss Army Knife for SMTP testing"
"Pod-Checker-1.76","2024-01-03T21:39:33","MAREKR","latest","released","1.76","","Pod-Checker","Pod::Checker verifies POD documentation contents for compliance with the POD format specifications"
"Term-Completion-1.02","2024-01-03T21:57:25","MAREKR","latest","released","1.02","","Term-Completion","read one line of user input, with convenience functions"
"YAML-LibYAML-API-0.013_002","2024-01-03T23:09:24","TINITA","cpan","developer","0.013_002","","YAML-LibYAML-API","Wrapper around the C libyaml library"
"Automate-Animate-FFmpeg-0.08","2024-01-03T23:59:47","BLIAKO","latest","released","0.08","","Automate-Animate-FFmpeg","Create animation from a sequence of images using FFmpeg"
"List-Util-Find-0.005","2024-01-04T00:05:03","PERLANCAR","latest","released","0.005","","List-Util-Find","List utilities related to finding items"
"Plack-App-Tags-HTML-0.15","2024-01-04T00:24:10","SKIM","latest","released","0.15","","Plack-App-Tags-HTML","Plack application for running Tags::HTML objects."
"SignalWire-ML-1.17","2024-01-04T01:59:47","BWEST","latest","released","1.17","","SignalWire-ML","Light and fast SWML generator"
"CPAN-Audit-20240103.002","2024-01-04T02:57:45","BDFOY","cpan","released","20240103.002","","CPAN-Audit","Audit CPAN distributions for known vulnerabilities"
"UUID-0.32_02","2024-01-04T03:37:18","JRM","cpan","developer","0.32_02","","UUID","Universally Unique Identifier library for Perl"
"Data-Gimei-v0.4.2","2024-01-04T06:49:01","YOUPONG","latest","released","v0.4.2","","Data-Gimei","a Perl port of Ruby's gimei generates fake data in Japanese."
"Locale-CLDR-v0.40.0-TRIAL4","2024-01-04T08:46:05","JGNI","cpan","developer","v0.40.0","","Locale-CLDR","A Module to create locale objects with localisation data from the CLDR"
"File-LoadLines-1.044","2024-01-04T08:47:33","JV","latest","released","1.044","","File-LoadLines","Load lines from files and network "
"Method-Extension-0.2","2024-01-04T10:09:22","PACMAN","latest","released","0.2","","Method-Extension","easily extend existing packages using method extension"
"Net-DNS-1.42_01","2024-01-04T11:21:08","NLNETLABS","cpan","developer","1.42_01","","Net-DNS","Perl Interface to the Domain Name System"
"App-perl-distrolint-0.06","2024-01-04T12:07:46","PEVANS","latest","released","0.06","","App-perl-distrolint","Linting tests for perl distributions"
"Math-BigInt-FastCalc-0.5017","2024-01-04T12:37:15","PJACKLAM","cpan","released","0.5017","","Math-BigInt-FastCalc","Math::BigInt::Calc with some XS for more speed"
"Catalyst-ControllerPerContext-0.007","2024-01-04T13:52:49","JJNAPIORK","latest","released","0.007","","Catalyst-ControllerPerContext","Map body and data parameters to a model"
"AudioFile-Info-MP3-Info-v1.5.1","2024-01-04T15:03:33","DAVECROSS","latest","released","v1.5.1","","AudioFile-Info-MP3-Info","Perl extension to get info from MP3 files."
"Perl-Version-1.015","2024-01-04T15:11:21","BDFOY","backpan","released","1.015","","Perl-Version","Parse and manipulate Perl version strings"
"App-cpm-0.997015","2024-01-04T15:21:39","SKAJI","latest","released","0.997015","","App-cpm","a fast CPAN module installer"
"Locale-CLDR-Locales-Af-v0.40.0-TRIAL4","2024-01-04T17:40:46","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Af","Locale::CLDR - Data Package ( Perl localization data for Afrikaans )"
"Locale-CLDR-Locales-Agq-v0.40.0-TRIAL4","2024-01-04T17:42:13","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Agq","Locale::CLDR - Data Package ( Perl localization data for Aghem )"
"Locale-CLDR-Locales-Ak-v0.40.0-TRIAL4","2024-01-04T17:43:29","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Ak","Locale::CLDR - Data Package ( Perl localization data for Akan )"
"Locale-CLDR-Locales-Am-v0.40.0-TRIAL4","2024-01-04T17:44:46","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Am","Locale::CLDR - Data Package ( Perl localization data for Amharic )"
"Locale-CLDR-Locales-Ar-v0.40.0-TRIAL4","2024-01-04T17:44:47","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Ar","Locale::CLDR - Data Package ( Perl localization data for Arabic )"
"Locale-CLDR-Locales-As-v0.40.0-TRIAL4","2024-01-04T17:46:13","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-As","Locale::CLDR - Data Package ( Perl localization data for Assamese )"
"Locale-CLDR-Locales-Asa-v0.40.0-TRIAL4","2024-01-04T17:47:30","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Asa","Locale::CLDR - Data Package ( Perl localization data for Asu )"
"Locale-CLDR-Locales-Ast-v0.40.0-TRIAL4","2024-01-04T17:48:46","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Ast","Locale::CLDR - Data Package ( Perl localization data for Asturian )"
"Locale-CLDR-Locales-Az-v0.40.0-TRIAL4","2024-01-04T17:48:47","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Az","Locale::CLDR - Data Package ( Perl localization data for Azerbaijani )"
"Locale-CLDR-Locales-Bas-v0.40.0-TRIAL4","2024-01-04T17:50:14","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Bas","Locale::CLDR - Data Package ( Perl localization data for Basaa )"
"Locale-CLDR-Locales-Be-v0.40.0-TRIAL4","2024-01-04T17:51:30","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Be","Locale::CLDR - Data Package ( Perl localization data for Belarusian )"
"Locale-CLDR-Locales-Bem-v0.40.0-TRIAL4","2024-01-04T17:52:47","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Bem","Locale::CLDR - Data Package ( Perl localization data for Bemba )"
"Locale-CLDR-Locales-Bez-v0.40.0-TRIAL4","2024-01-04T17:54:03","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Bez","Locale::CLDR - Data Package ( Perl localization data for Bena )"
"Locale-CLDR-Locales-Bg-v0.40.0-TRIAL4","2024-01-04T17:54:04","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Bg","Locale::CLDR - Data Package ( Perl localization data for Bulgarian )"
"Locale-CLDR-Locales-Bm-v0.40.0-TRIAL4","2024-01-04T17:55:31","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Bm","Locale::CLDR - Data Package ( Perl localization data for Bambara )"
"Locale-CLDR-Locales-Bn-v0.40.0-TRIAL4","2024-01-04T17:56:47","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Bn","Locale::CLDR - Data Package ( Perl localization data for Bangla )"
"Locale-CLDR-Locales-Bo-v0.40.0-TRIAL4","2024-01-04T17:58:04","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Bo","Locale::CLDR - Data Package ( Perl localization data for Tibetan )"
"Locale-CLDR-Locales-Br-v0.40.0-TRIAL4","2024-01-04T17:58:05","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Br","Locale::CLDR - Data Package ( Perl localization data for Breton )"
"Locale-CLDR-Locales-Brx-v0.40.0-TRIAL4","2024-01-04T17:59:31","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Brx","Locale::CLDR - Data Package ( Perl localization data for Bodo )"
"Locale-CLDR-Locales-Bs-v0.40.0-TRIAL4","2024-01-04T18:00:48","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Bs","Locale::CLDR - Data Package ( Perl localization data for Bosnian )"
"Locale-CLDR-Locales-Ca-v0.40.0-TRIAL4","2024-01-04T18:02:04","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Ca","Locale::CLDR - Data Package ( Perl localization data for Catalan )"
"Locale-CLDR-Locales-Ccp-v0.40.0-TRIAL4","2024-01-04T18:02:05","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Ccp","Locale::CLDR - Data Package ( Perl localization data for Chakma )"
"Locale-CLDR-Locales-Ce-v0.40.0-TRIAL4","2024-01-04T18:03:32","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Ce","Locale::CLDR - Data Package ( Perl localization data for Chechen )"
"Locale-CLDR-Locales-Ceb-v0.40.0-TRIAL4","2024-01-04T18:04:48","JGNI","cpan","developer","v0.40.0","1","Locale-CLDR-Locales-Ceb","Locale::CLDR - Data Package ( Perl localization data for Cebuano )"
"Locale-CLDR-Locales-Cgg-v0.40.0-TRIAL4","2024-01-04T18:06:05","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Cgg","Locale::CLDR - Data Package ( Perl localization data for Chiga )"
"Locale-CLDR-Locales-Chr-v0.40.0-TRIAL4","2024-01-04T18:07:21","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Chr","Locale::CLDR - Data Package ( Perl localization data for Cherokee )"
"Locale-CLDR-Locales-Ckb-v0.40.0-TRIAL4","2024-01-04T18:07:23","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Ckb","Locale::CLDR - Data Package ( Perl localization data for Central Kurdish )"
"Locale-CLDR-Locales-Cs-v0.40.0-TRIAL4","2024-01-04T18:08:49","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Cs","Locale::CLDR - Data Package ( Perl localization data for Czech )"
"Locale-CLDR-Locales-Cy-v0.40.0-TRIAL4","2024-01-04T18:10:05","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Cy","Locale::CLDR - Data Package ( Perl localization data for Welsh )"
"Locale-CLDR-Locales-Da-v0.40.0-TRIAL4","2024-01-04T18:11:22","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Da","Locale::CLDR - Data Package ( Perl localization data for Danish )"
"Locale-CLDR-Locales-Dav-v0.40.0-TRIAL4","2024-01-04T18:11:23","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Dav","Locale::CLDR - Data Package ( Perl localization data for Taita )"
"Locale-CLDR-Locales-De-v0.40.0-TRIAL4","2024-01-04T18:12:50","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-De","Locale::CLDR - Data Package ( Perl localization data for German )"
"Locale-CLDR-Locales-Dje-v0.40.0-TRIAL4","2024-01-04T18:14:06","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Dje","Locale::CLDR - Data Package ( Perl localization data for Zarma )"
"Locale-CLDR-Locales-Doi-v0.40.0-TRIAL4","2024-01-04T18:15:23","JGNI","cpan","developer","v0.40.0","1","Locale-CLDR-Locales-Doi","Locale::CLDR - Data Package ( Perl localization data for Dogri )"
"Locale-CLDR-Locales-Dsb-v0.40.0-TRIAL4","2024-01-04T18:15:24","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Dsb","Locale::CLDR - Data Package ( Perl localization data for Lower Sorbian )"
"Locale-CLDR-Locales-Dua-v0.40.0-TRIAL4","2024-01-04T18:16:50","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Dua","Locale::CLDR - Data Package ( Perl localization data for Duala )"
"Locale-CLDR-Locales-Dyo-v0.40.0-TRIAL4","2024-01-04T18:18:07","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Dyo","Locale::CLDR - Data Package ( Perl localization data for Jola-Fonyi )"
"Locale-CLDR-Locales-Dz-v0.40.0-TRIAL4","2024-01-04T18:19:23","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Dz","Locale::CLDR - Data Package ( Perl localization data for Dzongkha )"
"Locale-CLDR-Locales-Ebu-v0.40.0-TRIAL4","2024-01-04T18:20:40","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Ebu","Locale::CLDR - Data Package ( Perl localization data for Embu )"
"Locale-CLDR-Locales-Ee-v0.40.0-TRIAL4","2024-01-04T18:20:41","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Ee","Locale::CLDR - Data Package ( Perl localization data for Ewe )"
"Locale-CLDR-Locales-El-v0.40.0-TRIAL4","2024-01-04T18:22:07","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-El","Locale::CLDR - Data Package ( Perl localization data for Greek )"
"Locale-CLDR-Locales-En-v0.40.0-TRIAL4","2024-01-04T18:23:24","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-En","Locale::CLDR - Data Package ( Perl localization data for English )"
"Locale-CLDR-Locales-Eo-v0.40.0-TRIAL4","2024-01-04T18:24:40","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Eo","Locale::CLDR - Data Package ( Perl localization data for Esperanto )"
"Locale-CLDR-Locales-Es-v0.40.0-TRIAL4","2024-01-04T18:24:42","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Es","Locale::CLDR - Data Package ( Perl localization data for Spanish )"
"Locale-CLDR-Locales-Et-v0.40.0-TRIAL4","2024-01-04T18:26:08","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Et","Locale::CLDR - Data Package ( Perl localization data for Estonian )"
"Locale-CLDR-Locales-Eu-v0.40.0-TRIAL4","2024-01-04T18:27:24","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Eu","Locale::CLDR - Data Package ( Perl localization data for Basque )"
"Locale-CLDR-Locales-Ewo-v0.40.0-TRIAL4","2024-01-04T18:28:41","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Ewo","Locale::CLDR - Data Package ( Perl localization data for Ewondo )"
"Locale-CLDR-Locales-Fa-v0.40.0-TRIAL4","2024-01-04T18:28:42","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Fa","Locale::CLDR - Data Package ( Perl localization data for Persian )"
"Locale-CLDR-Locales-Ff-v0.40.0-TRIAL4","2024-01-04T18:30:09","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Ff","Locale::CLDR - Data Package ( Perl localization data for Fulah )"
"Locale-CLDR-Locales-Fi-v0.40.0-TRIAL4","2024-01-04T18:31:25","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Fi","Locale::CLDR - Data Package ( Perl localization data for Finnish )"
"Locale-CLDR-Locales-Fil-v0.40.0-TRIAL4","2024-01-04T18:32:42","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Fil","Locale::CLDR - Data Package ( Perl localization data for Filipino )"
"Locale-CLDR-Locales-Fo-v0.40.0-TRIAL4","2024-01-04T18:32:43","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Fo","Locale::CLDR - Data Package ( Perl localization data for Faroese )"
"Locale-CLDR-Locales-Fr-v0.40.0-TRIAL4","2024-01-04T18:34:09","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Fr","Locale::CLDR - Data Package ( Perl localization data for French )"
"Locale-CLDR-Locales-Fur-v0.40.0-TRIAL4","2024-01-04T18:35:26","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Fur","Locale::CLDR - Data Package ( Perl localization data for Friulian )"
"Locale-CLDR-Locales-Fy-v0.40.0-TRIAL4","2024-01-04T18:36:42","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Fy","Locale::CLDR - Data Package ( Perl localization data for Western Frisian )"
"Locale-CLDR-Locales-Ga-v0.40.0-TRIAL4","2024-01-04T18:37:59","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Ga","Locale::CLDR - Data Package ( Perl localization data for Irish )"
"Locale-CLDR-Locales-Gd-v0.40.0-TRIAL4","2024-01-04T18:39:15","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Gd","Locale::CLDR - Data Package ( Perl localization data for Scottish Gaelic )"
"Locale-CLDR-Locales-Gl-v0.40.0-TRIAL4","2024-01-04T18:40:32","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Gl","Locale::CLDR - Data Package ( Perl localization data for Galician )"
"Locale-CLDR-Locales-Gsw-v0.40.0-TRIAL4","2024-01-04T18:41:48","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Gsw","Locale::CLDR - Data Package ( Perl localization data for Swiss German )"
"Locale-CLDR-Locales-Gu-v0.40.0-TRIAL4","2024-01-04T18:43:05","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Gu","Locale::CLDR - Data Package ( Perl localization data for Gujarati )"
"Locale-CLDR-Locales-Guz-v0.40.0-TRIAL4","2024-01-04T18:43:06","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Guz","Locale::CLDR - Data Package ( Perl localization data for Gusii )"
"Locale-CLDR-Locales-Gv-v0.40.0-TRIAL4","2024-01-04T18:44:32","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Gv","Locale::CLDR - Data Package ( Perl localization data for Manx )"
"Locale-CLDR-Locales-Ha-v0.40.0-TRIAL4","2024-01-04T18:45:49","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Ha","Locale::CLDR - Data Package ( Perl localization data for Hausa )"
"Locale-CLDR-Locales-Haw-v0.40.0-TRIAL4","2024-01-04T18:47:05","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Haw","Locale::CLDR - Data Package ( Perl localization data for Hawaiian )"
"Locale-CLDR-Locales-He-v0.40.0-TRIAL4","2024-01-04T18:48:22","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-He","Locale::CLDR - Data Package ( Perl localization data for Hebrew )"
"Locale-CLDR-Locales-Hi-v0.40.0-TRIAL4","2024-01-04T18:48:23","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Hi","Locale::CLDR - Data Package ( Perl localization data for Hindi )"
"Locale-CLDR-Locales-Hr-v0.40.0-TRIAL4","2024-01-04T18:49:49","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Hr","Locale::CLDR - Data Package ( Perl localization data for Croatian )"
"Locale-CLDR-Locales-Hsb-v0.40.0-TRIAL4","2024-01-04T18:51:06","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Hsb","Locale::CLDR - Data Package ( Perl localization data for Upper Sorbian )"
"Locale-CLDR-Locales-Hu-v0.40.0-TRIAL4","2024-01-04T18:52:22","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Hu","Locale::CLDR - Data Package ( Perl localization data for Hungarian )"
"Locale-CLDR-Locales-Hy-v0.40.0-TRIAL4","2024-01-04T18:52:24","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Hy","Locale::CLDR - Data Package ( Perl localization data for Armenian )"
"Locale-CLDR-Locales-Ia-v0.40.0-TRIAL4","2024-01-04T18:53:50","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Ia","Locale::CLDR - Data Package ( Perl localization data for Interlingua )"
"Locale-CLDR-Locales-Id-v0.40.0-TRIAL4","2024-01-04T18:55:07","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Id","Locale::CLDR - Data Package ( Perl localization data for Indonesian )"
"Locale-CLDR-Locales-Ig-v0.40.0-TRIAL4","2024-01-04T18:56:23","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Ig","Locale::CLDR - Data Package ( Perl localization data for Igbo )"
"Locale-CLDR-Locales-Ii-v0.40.0-TRIAL4","2024-01-04T18:56:24","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Ii","Locale::CLDR - Data Package ( Perl localization data for Sichuan Yi )"
"Locale-CLDR-Locales-Is-v0.40.0-TRIAL4","2024-01-04T18:57:51","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-Is","Locale::CLDR - Data Package ( Perl localization data for Icelandic )"
"Locale-CLDR-Locales-It-v0.40.0-TRIAL4","2024-01-04T18:59:07","JGNI","cpan","developer","v0.40.0","","Locale-CLDR-Locales-It","Locale::CLDR - Data Package ( Perl localization data for Italian )"
